DEPARTAMENTO,MUNICIPIO,NUMERO_DEL_PREDIO,NUMERO_DE_ORDEN,TOTAL_REGISTROS,DESTINO_ECONOMICO,AREA_TERRENO,AREA_CONSTRUIDA,AVALUO,VIGENCIA,NUMERO_PREDIAL_ANTERIOR
27,495,0100000000380007000000000,1,1,A,31,0,589000,1012022,10000380007000
27,495,0100000000380007500000001,1,1,A,0,46,1688000,1012022,10000380007001
27,495,0100000000380008000000000,1,1,A,67,0,1273000,1012022,10000380008000
27,495,0100000000380008500000001,1,1,A,0,37,530000,1012022,10000380008001
27,495,0100000000380009000000000,1,1,S,63,0,1198000,1012022,10000380009000
27,495,0100000000380010000000000,1,1,S,108,5,2124000,1012022,10000380010000
27,495,0100000000380011000000000,1,1,A,99,198,16341000,1012022,10000380011000
27,495,0100000000380012000000000,1,1,A,127,0,5929000,1012022,10000380012000
27,495,0100000000380012500000001,1,1,A,0,127,3360000,1012022,10000380012001
27,495,0100000000380013000000000,1,1,A,61,61,4483000,1012022,10000380013000
27,495,0100000000380014000000000,1,2,A,70,0,3326000,1012022,10000380014000
27,495,0100000000380014000000000,2,2,A,70,0,3326000,1012022,10000380014000
27,495,0100000000380015000000000,1,1,A,94,0,4448000,1012022,10000380015000
27,495,0100000000380015500000001,1,1,A,0,40,573000,1012022,10000380015001
27,495,0100000000380016000000000,1,1,A,66,0,7526000,1012022,10000380016000
27,495,0100000000380016500000001,1,1,A,0,35,502000,1012022,10000380016001
27,495,0100000000380017000000000,1,1,A,92,0,10490000,1012022,10000380017000
27,495,0100000000380017500000001,1,1,A,0,158,6143000,1012022,10000380017001
27,495,0100000000380018000000000,1,1,A,187,0,21320000,1012022,10000380018000
27,495,0100000000380018500000001,1,1,A,0,194,5173000,1012022,10000380018001
27,495,0100000000380019000000000,1,1,S,151,0,17217000,1012022,10000380019000
27,495,0100000000380019500000001,1,1,A,0,4,126000,1012022,10000380019001
27,495,0100000000380020000000000,1,1,A,156,0,17785000,1012022,10000380020000
27,495,0100000000380020500000001,1,1,A,0,87,2301000,1012022,10000380020001
27,495,0100000000380021000000000,1,1,C,147,0,16760000,1012022,10000380021000
27,495,0100000000380021500000001,1,1,C,0,73,2679000,1012022,10000380021001
27,495,0100000000380022000000000,1,1,A,118,0,13453000,1012022,10000380022000
27,495,0100000000380022500000001,1,1,A,0,57,1697000,1012022,10000380022001
27,495,0100000000380023000000000,1,1,A,138,234,24279000,1012022,10000380023000
27,495,0100000000380024000000000,1,1,A,18,0,2326000,1012022,10000380024000
27,495,0100000000380024500000001,1,1,A,0,18,661000,1012022,10000380024001
27,495,0100000000380025000000000,1,1,M,83,0,10724000,1012022,10000380025000
27,495,0100000000380025500000001,1,1,M,0,28,887000,1012022,10000380025001
27,495,0100000000380026000000000,1,1,C,28,0,3617000,1012022,10000380026000
27,495,0100000000380026500000001,1,1,C,0,28,958000,1012022,10000380026001
27,495,0100000000380027000000000,1,1,A,195,0,25197000,1012022,10000380027000
27,495,0100000000380027500000001,1,1,A,0,196,7129000,1012022,10000380027001
27,495,0100000000380028000000000,1,1,A,46,46,9452000,1012022,10000380028000
27,495,0100000000380029000000000,1,1,A,116,116,23834000,1012022,10000380029000
27,495,0100000000380030000000000,1,1,C,100,100,19701000,1012022,10000380030000
27,495,0100000000380031000000000,1,1,C,93,35,13125000,1012022,10000380031000
27,495,0100000000380032000000000,1,1,S,90,0,11629000,1012022,10000380032000
27,495,0100000000380033000000000,1,1,A,53,141,8868000,1012022,10000380033000
27,495,0100000000380034000000000,1,1,R,68,0,8785000,1012022,10000380034000
27,495,0100000000380035000000000,1,1,C,93,93,20083000,1012022,10000380035000
27,495,0100000000380036000000000,1,1,A,52,0,8695000,1012022,10000380036000
27,495,0100000000380036500000001,1,1,A,0,52,745000,1012022,10000380036001
27,495,0100000000380037000000000,1,1,A,52,52,10603000,1012022,10000380037000
27,495,0100000000380038000000000,1,1,C,108,0,18059000,1012022,10000380038000
27,495,0100000000380038500000001,1,1,C,0,216,13534000,1012022,10000380038001
27,495,0100000000380039000000000,1,1,A,112,0,18728000,1012022,10000380039000
27,495,0100000000380039500000001,1,1,A,0,224,5219000,1012022,10000380039001
27,495,0100000000380040000000000,1,1,A,73,28,13428000,1012022,10000380040000
27,495,0100000000380041000000000,1,1,R,54,0,9030000,1012022,10000380041000
27,495,0100000000380042000000000,1,1,A,131,0,21904000,1012022,10000380042000
27,495,0100000000380042500000001,1,1,S,0,21,302000,1012022,10000380042001
27,495,0100000000380043000000000,1,1,A,108,0,11685000,1012022,10000380043000
27,495,0100000000380043500000001,1,1,A,0,10,144000,1012022,10000380043001
27,495,0100000000380044000000000,1,1,S,67,0,11204000,1012022,10000380044000
27,495,0100000000380045000000000,1,1,A,78,0,13044000,1012022,10000380045000
27,495,0100000000380045500000001,1,1,A,0,78,2063000,1012022,10000380045001
27,495,0100000000380046000000000,1,1,C,101,186,41481000,1012022,10000380046000
27,495,0100000000380047000000000,1,1,A,162,324,73191000,1012022,10000380047000
27,495,0100000000380048000000000,1,1,A,78,0,10080000,1012022,10000380048000
27,495,0100000000380048500000001,1,1,A,0,116,5540000,1012022,10000380048001
27,495,0100000000380049000000000,1,1,A,168,0,22460000,1012022,10000380049000
27,495,0100000000380049500000001,1,1,A,0,112,5349000,1012022,10000380049001
27,495,0100000000380050000000000,1,1,C,92,0,15384000,1012022,10000380050000
27,495,0100000000380050500000001,1,1,C,0,81,6887000,1012022,10000380050001
27,495,0100000000380051000000000,1,1,A,112,60,20317000,1012022,10000380051000
27,495,0100000000380052000000000,1,1,C,74,75,15959000,1012022,10000380052000
27,495,0100000000380053000000000,1,1,A,46,40,11270000,1012022,10000380053000
27,495,0100000000380054000000000,1,1,A,178,0,29764000,1012022,10000380054000
27,495,0100000000380055000000000,1,1,C,151,234,54177000,1012022,10000380055000
27,495,0100000000380056000000000,1,1,A,62,0,10366000,1012022,10000380056000
27,495,0100000000380056500000001,1,1,A,0,2,63000,1012022,10000380056001
27,495,0100000000380057000000000,1,1,A,69,0,1311000,1012022,10000380057000
27,495,0100000000380057500000001,1,1,A,0,69,989000,1012022,10000380057001
27,495,0100000000380058000000000,1,1,A,62,62,2818000,1012022,10000380058000
27,495,0100000000380059000000000,1,1,A,71,71,3706000,1012022,10000380059000
27,495,0100000000380060000000000,1,1,A,98,0,1863000,1012022,10000380060000
27,495,0100000000380060500000001,1,1,A,0,86,2274000,1012022,10000380060001
27,495,0100000000380061000000000,1,1,A,93,96,3723000,1012022,10000380061000
27,495,0100000000380062000000000,1,1,A,88,0,1672000,1012022,10000380062000
27,495,0100000000380062500000001,1,1,A,0,55,788000,1012022,10000380062001
27,495,0100000000380063000000000,1,1,A,135,0,2563000,1012022,10000380063000
27,495,0100000000380063500000001,1,1,A,0,131,1877000,1012022,10000380063001
27,495,0100000000380064000000000,1,1,R,65,0,1235000,1012022,10000380064000
27,495,0100000000380065000000000,1,1,R,74,0,12374000,1012022,10000380065000
27,495,0100000000380066000000000,1,1,A,77,0,1463000,1012022,10000380066000
27,495,0100000000380066500000001,1,1,A,0,126,5542000,1012022,10000380066001
27,495,0100000000380067000000000,1,1,A,78,156,6658000,1012022,10000380067000
27,495,0100000000380068000000000,1,1,A,66,0,1252000,1012022,10000380068000
27,495,0100000000380069000000000,1,1,A,120,0,2281000,1012022,10000380069000
27,495,0100000000380069500000001,1,1,A,0,102,2699000,1012022,10000380069001
27,495,0100000000380070000000000,1,1,A,119,147,8131000,1012022,10000380070000
27,495,0100000000380071000000000,1,1,A,158,0,23010000,1012022,10000380071000
27,495,0100000000380071500000001,1,1,A,0,42,996000,1012022,10000380071001
27,495,0100000000380072000000000,1,1,A,119,76,18363000,1012022,10000380072000
27,495,0100000000380073000000000,1,1,A,225,159,40885000,1012022,10000380073000
27,495,0100000000380074000000000,1,1,A,216,0,29004000,1012022,10000380074000
27,495,0100000000380074500000001,1,1,A,0,148,5860000,1012022,10000380074001
27,495,0100000000380075000000000,1,1,A,273,113,29630000,1012022,10000380075000
27,495,0100000000380076000000000,1,1,A,350,150,38929000,1012022,10000380076000
27,495,0100000000380077000000000,1,1,A,90,59,18095000,1012022,10000380077000
27,495,0100000000380078000000000,1,1,A,313,133,47308000,1012022,10000380078000
27,495,0100000000380079000000000,1,1,H,133,107,27245000,1012022,10000380079000
27,495,0100000000380080000000000,1,1,C,158,282,44390000,1012022,10000380080000
27,495,0100000000380081000000000,1,1,A,310,25,40885000,1012022,10000380081000
27,495,0100000000380082000000000,1,1,A,83,55,11512000,1012022,10000380082000
27,495,0100000000380083000000000,1,1,A,112,90,16853000,1012022,10000380083000
27,495,0100000000380084000000000,1,1,C,132,0,17056000,1012022,10000380084000
27,495,0100000000380084500000001,1,1,C,0,48,436000,1012022,10000380084001
27,495,0100000000380085000000000,1,1,C,197,112,28897000,1012022,10000380085000
27,495,0100000000380086000000000,1,1,Q,90,0,1710000,1012022,10000380086000
27,495,0100000000380087000000000,1,1,A,478,113,13897000,1012022,10000380087000
27,495,0100000000380088000000000,1,1,A,257,52,9075000,1012022,10000380088000
27,495,0100000000380089000000000,1,1,A,236,49,5942000,1012022,10000380089000
27,495,0100000000380090000000000,1,1,A,213,65,5981000,1012022,10000380090000
27,495,0100000000380091000000000,1,1,C,2300,327,71505000,1012022,10000380091000
27,495,0100000000380091500000001,1,1,A,0,25,358000,1012022,10000380091001
27,495,0100000000380091500000002,1,1,A,0,42,381000,1012022,10000380091002
27,495,0100000000380091500000003,1,1,A,0,21,302000,1012022,10000380091003
27,495,0100000000380091500000004,1,1,A,0,70,1003000,1012022,10000380091004
27,495,0100000000380091500000005,1,1,A,0,30,951000,1012022,10000380091005
27,495,0100000000380091500000006,1,1,A,0,40,573000,1012022,10000380091006
27,495,0100000000380092000000000,1,2,A,144,68,9128000,1012022,10000380092000
27,495,0100000000380092000000000,2,2,A,144,68,9128000,1012022,10000380092000
27,495,0100000000390001000000000,1,1,A,230,0,4370000,1012022,10000390001000
27,495,0100000000390001500000001,1,1,A,0,78,2862000,1012022,10000390001001
27,495,0100000000390002000000000,1,1,A,305,609,74424000,1012022,10000390002000
27,495,0100000000390003000000000,1,1,A,229,266,33063000,1012022,10000390003000
27,495,0100000000390004000000000,1,1,A,112,223,26197000,1012022,10000390004000
27,495,0100000000390005000000000,1,1,A,160,0,3040000,1012022,10000390005000
27,495,0100000000390005500000001,1,1,A,0,96,6505000,1012022,10000390005001
27,495,0100000000390006000000000,1,1,A,265,199,21077000,1012022,10000390006000
27,495,0100000000390007000000000,1,1,A,284,137,20184000,1012022,10000390007000
27,495,0100000000390008000000000,1,1,A,236,93,14523000,1012022,10000390008000
27,495,0100000000390009000000000,1,1,A,184,88,6416000,1012022,10000390009000
27,495,0100000000390010000000000,1,1,A,53,35,2547000,1012022,10000390010000
27,495,0100000000390011000000000,1,1,A,48,32,2321000,1012022,10000390011000
27,495,0100000000390012000000000,1,1,A,54,0,1026000,1012022,10000390012000
27,495,0100000000390012500000001,1,1,A,0,36,1583000,1012022,10000390012001
27,495,0100000000390013000000000,1,1,A,189,103,14709000,1012022,10000390013000
27,495,0100000000390014000000000,1,1,A,538,0,10225000,1012022,10000390014000
27,495,0100000000390015000000000,1,1,A,120,0,2281000,1012022,10000390015000
27,495,0100000000390016000000000,1,1,A,96,96,5347000,1012022,10000390016000
27,495,0100000000390017000000000,1,1,A,753,0,14308000,1012022,10000390017000
27,495,0100000000400001000000000,1,1,A,350,0,15960000,1012022,10000400001000
27,495,0100000000410001000000000,1,1,T,133620,0,2538988000,1012022,10000410001000
27,495,0100000000420001000000000,1,1,A,66,44,4802000,1012022,10000420001000
27,495,0100000000420002000000000,1,1,A,66,44,4802000,1012022,10000420002000
27,495,0100000000420003000000000,1,1,A,66,44,4802000,1012022,10000420003000
27,495,0100000000420004000000000,1,1,A,66,44,4802000,1012022,10000420004000
27,495,0100000000420005000000000,1,1,A,66,44,4802000,1012022,10000420005000
27,495,0100000000420006000000000,1,1,A,66,44,4802000,1012022,10000420006000
27,495,0100000000420007000000000,1,1,A,66,44,4802000,1012022,10000420007000
27,495,0100000000420008000000000,1,1,A,66,44,4802000,1012022,10000420008000
27,495,0100000000420009000000000,1,1,A,66,44,4802000,1012022,10000420009000
27,495,0100000000420010000000000,1,1,A,66,44,4802000,1012022,10000420010000
27,495,0100000000420011000000000,1,1,A,66,44,4802000,1012022,10000420011000
27,495,0100000000420012000000000,1,1,A,66,44,4802000,1012022,10000420012000
27,495,0100000000420013000000000,1,1,A,66,44,4802000,1012022,10000420013000
27,495,0100000000420014000000000,1,1,A,66,44,4802000,1012022,10000420014000
27,495,0100000000420015000000000,1,1,A,66,44,3698000,1012022,10000420015000
27,495,0100000000420016000000000,1,1,A,66,44,4802000,1012022,10000420016000
27,495,0100000000420017000000000,1,1,A,66,44,4802000,1012022,10000420017000
27,495,0100000000420018000000000,1,1,A,66,44,4802000,1012022,10000420018000
27,495,0100000000420019000000000,1,1,A,66,44,4802000,1012022,10000420019000
27,495,0100000000420020000000000,1,2,A,66,44,4802000,1012022,10000420020000
27,495,0100000000420020000000000,2,2,A,66,44,4802000,1012022,10000420020000
27,495,0100000000430001000000000,1,1,A,66,44,4802000,1012022,10000430001000
27,495,0100000000430002000000000,1,1,A,66,44,4802000,1012022,10000430002000
27,495,0100000000430003000000000,1,2,A,66,44,4802000,1012022,10000430003000
27,495,0100000000430003000000000,2,2,A,66,44,4802000,1012022,10000430003000
27,495,0100000000430004000000000,1,1,A,66,44,4994000,1012022,10000430004000
27,495,0100000000430005000000000,1,1,A,66,44,4802000,1012022,10000430005000
27,495,0100000000430006000000000,1,2,A,66,44,4802000,1012022,10000430006000
27,495,0100000000430006000000000,2,2,A,66,44,4802000,1012022,10000430006000
27,495,0100000000430007000000000,1,1,A,66,44,4802000,1012022,10000430007000
27,495,0100000000430008000000000,1,1,A,66,44,4994000,1012022,10000430008000
27,495,0100000000430009000000000,1,1,A,66,44,4802000,1012022,10000430009000
27,495,0100000000430010000000000,1,1,A,66,44,4802000,1012022,10000430010000
27,495,0100000000430011000000000,1,1,A,66,44,4802000,1012022,10000430011000
27,495,0100000000430012000000000,1,1,A,66,44,4802000,1012022,10000430012000
27,495,0100000000430013000000000,1,1,A,66,44,4802000,1012022,10000430013000
27,495,0100000000430014000000000,1,1,A,66,44,4802000,1012022,10000430014000
27,495,0100000000430015000000000,1,1,A,66,44,4802000,1012022,10000430015000
27,495,0100000000430016000000000,1,1,A,66,44,4802000,1012022,10000430016000
27,495,0100000000430017000000000,1,1,A,66,44,4802000,1012022,10000430017000
27,495,0100000000430018000000000,1,1,A,66,44,4802000,1012022,10000430018000
27,495,0100000000430019000000000,1,1,A,66,44,4802000,1012022,10000430019000
27,495,0100000000430020000000000,1,1,A,66,44,4802000,1012022,10000430020000
27,495,0100000000440001000000000,1,1,A,66,44,4802000,1012022,10000440001000
27,495,0100000000440002000000000,1,2,A,66,44,4802000,1012022,10000440002000
27,495,0100000000440002000000000,2,2,A,66,44,4802000,1012022,10000440002000
27,495,0100000000440003000000000,1,2,A,66,44,4802000,1012022,10000440003000
27,495,0100000000440003000000000,2,2,A,66,44,4802000,1012022,10000440003000
27,495,0100000000440004000000000,1,1,A,66,44,4802000,1012022,10000440004000
27,495,0100000000440005000000000,1,1,A,66,44,4802000,1012022,10000440005000
27,495,0100000000440006000000000,1,2,A,66,44,4802000,1012022,10000440006000
27,495,0100000000440006000000000,2,2,A,66,44,4802000,1012022,10000440006000
27,495,0100000000440007000000000,1,1,A,66,44,4802000,1012022,10000440007000
27,495,0100000000440008000000000,1,1,A,66,44,4802000,1012022,10000440008000
27,495,0100000000440009000000000,1,1,A,66,44,4802000,1012022,10000440009000
27,495,0100000000440010000000000,1,2,A,66,44,4802000,1012022,10000440010000
27,495,0100000000440010000000000,2,2,A,66,44,4802000,1012022,10000440010000
27,495,0100000000440011000000000,1,1,A,66,44,4802000,1012022,10000440011000
27,495,0100000000440012000000000,1,1,A,66,44,4802000,1012022,10000440012000
27,495,0100000000440013000000000,1,1,A,66,44,4802000,1012022,10000440013000
27,495,0100000000440014000000000,1,1,A,66,44,4802000,1012022,10000440014000
27,495,0100000000440015000000000,1,1,A,66,44,4802000,1012022,10000440015000
27,495,0100000000440016000000000,1,1,A,66,44,4802000,1012022,10000440016000
27,495,0100000000440017000000000,1,1,A,66,44,4802000,1012022,10000440017000
27,495,0100000000440018000000000,1,1,A,66,44,4802000,1012022,10000440018000
27,495,0100000000440019000000000,1,1,A,66,44,4802000,1012022,10000440019000
27,495,0100000000440020000000000,1,1,A,66,44,4802000,1012022,10000440020000
27,495,0100000000450001000000000,1,1,A,66,44,4802000,1012022,10000450001000
27,495,0100000000450002000000000,1,1,A,66,44,4802000,1012022,10000450002000
27,495,0200000000010001000000000,1,1,S,2438,0,148243000,1012022,20000010001000
27,495,0200000000010001500000001,1,1,A,0,36,726000,1012022,20000010001001
27,495,0200000000010001500000002,1,1,C,0,378,22795000,1012022,20000010001002
27,495,0200000000010001500000003,1,1,C,0,30,1101000,1012022,20000010001003
27,495,0200000000010001500000004,1,1,C,0,40,1058000,1012022,20000010001004
27,495,0200000000010001500000005,1,1,A,0,91,1305000,1012022,20000010001005
27,495,0200000000010001500000006,1,1,A,0,57,817000,1012022,20000010001006
27,495,0200000000010001500000007,1,1,A,0,42,603000,1012022,20000010001007
27,495,0200000000010001500000008,1,1,A,0,61,1230000,1012022,20000010001008
